layer_idx,neuron_idx,assigned_value
0,1306,0.0001291036605834
0,1309,0.0002813339233398
0,1330,0.0004875659942626
0,1342,0.0004997253417968
0,1359,0.0003409385681152
0,1381,0.0007648468017578
0,1382,0.0007252693176269
0,1383,0.0002484321594238
0,1385,0.0003662109375
0,1390,0.0001982450485229
0,1403,0.0004055500030517
0,1406,0.0013141632080078
0,1419,0.0002741813659667
0,1421,0.0003230571746826
0,1429,0.0004289150238037
0,1435,0.0003573894500732
0,1444,0.0009036064147949
0,1456,0.0006704330444335
0,1469,0.0003039836883544
0,1475,0.0007543563842773
0,1478,0.0006184577941894
0,1489,0.0014934539794921
0,1503,0.0036525726318359
0,1506,3.528594970703125e-05
0,1512,7.975101470947266e-05
0,1513,0.0005016326904296
0,1517,0.0003576278686523
0,1529,0.0002405643463134
0,1534,0.0003094673156738
0,1537,0.0002071857452392
0,1540,0.0007166862487792
0,1554,0.0015716552734375
0,1556,0.0004127025604248
0,1569,0.0011053085327148
0,1579,0.000309944152832
0,1580,0.0015983581542968
0,1582,0.0012617111206054
0,1592,0.0008645057678222
0,1593,0.0006384849548339
0,1601,0.0012111663818359
0,1604,0.0007128715515136
0,1617,4.7266483306884766e-05
0,1622,0.0010843276977539
0,1624,0.0001722574234008
0,1630,0.0002529621124267
0,1635,0.0005483627319335
0,1642,0.0005483627319335
0,1646,0.000673770904541
0,1677,0.0007257461547851
0,1681,0.002908706665039
0,1683,0.000303030014038
0,1687,0.000331163406372
0,1688,0.0007452964782714
0,1693,0.0003085136413574
0,1697,0.0006723403930664
0,1699,0.0005817413330078
0,1715,0.0001132488250732
0,1735,0.0003204345703125
0,1739,0.0003888607025146
0,1752,0.0001991987228393
0,1753,1.1205673217773438e-05
0,1761,0.0002679824829101
0,1782,0.0008587837219238
0,1807,0.0008859634399414
0,1816,0.0014562606811523
0,1826,0.0001018047332763
0,1829,0.0001540184020996
0,1838,0.0004670619964599
0,1848,0.0005607604980468
0,1862,0.00927734375
0,1869,7.915496826171875e-05
0,1883,0.0001152157783508
0,1884,0.0002586841583251
0,1885,0.0001946687698364
0,1887,0.0001187324523925
0,1888,0.0006380081176757
0,1899,0.0004944801330566
0,1915,9.113550186157228e-05
0,1918,0.0003619194030761
0,1924,0.0001894235610961
0,1928,0.00054931640625
0,1952,5.5789947509765625e-05
0,1953,0.000403881072998
0,1961,0.0003862380981445
0,1971,0.0002915859222412
0,1972,0.0002102851867675
0,1992,0.0041007995605468
0,2008,0.0004377365112304
0,2017,0.001173973083496
0,2034,0.0006256103515625
0,2050,0.0001838207244873
0,2058,0.0001872777938842
0,2068,0.0018138885498046
0,2076,0.0006918907165527
0,2080,0.0002325773239135
0,2106,0.0006098747253417
0,2121,0.0002298355102539
0,2122,0.0003449916839599
0,2133,0.001352310180664
0,2140,0.0008597373962402
0,2143,0.0001962184906005
0,2153,0.0005183219909667
0,2157,0.000864028930664
0,2166,0.0002402067184448
0,2169,0.0004346370697021
0,2190,5.650520324707031e-05
0,2200,5.161762237548828e-05
0,2206,0.000152587890625
0,2216,0.001047134399414
0,2227,0.0009393692016601
0,2262,9.959936141967772e-05
0,2278,0.0002130270004272
0,2301,0.0017938613891601
0,2306,8.755922317504883e-05
0,2324,0.0018119812011718
0,2334,7.647275924682617e-05
0,2335,0.0013408660888671
0,2348,0.0006036758422851
0,2357,0.0001577138900756
0,2363,0.0003752708435058
0,2368,0.001112937927246
0,2375,8.004903793334961e-05
0,2389,0.0003824234008789
0,2397,0.0003514289855957
0,2400,0.0002011060714721
0,2402,0.0003995895385742
0,2411,0.0006899833679199
0,2424,0.0003225803375244
0,2431,0.0009131431579589
0,2447,3.516674041748047e-05
0,2457,4.941225051879883e-05
0,2464,5.620718002319336e-05
0,2477,0.0005626678466796
0,2485,0.0004622936248779
0,2499,0.000303030014038
0,2507,0.0006060600280761
0,2514,0.0002572536468505
0,2520,0.0001196861267089
0,2530,0.0003204345703125
0,2536,0.0005064010620117
0,2546,0.0004401206970214
0,2561,0.0002081394195556
0,2587,0.0007438659667968
0,2588,0.0031261444091796
0,2593,0.0006537437438964
0,2596,0.0005431175231933
0,2621,0.0073165893554687
0,2633,0.0010690689086914
0,2646,0.0002316236495971
0,2648,0.0003397464752197
0,2653,0.0002080202102661
0,2690,0.0001778602600097
0,2691,0.0003514289855957
0,2693,0.0001564025878906
0,2697,0.0001381635665893
0,2710,0.0001258850097656
0,2715,0.000500202178955
0,2716,0.0003502368927001
0,2718,0.000324010848999
0,2729,5.46574592590332e-05
0,2742,0.0008735656738281
0,2752,0.0003950595855712
0,2754,0.0005593299865722
0,2756,0.0006146430969238
0,2759,8.857250213623047e-05
0,2775,0.0012807846069335
0,2778,0.0001604557037353
0,2792,0.0008106231689453
0,2809,0.000163197517395
0,2823,0.0006399154663085
0,2825,0.0009474754333496
0,2833,0.0002732276916503
0,2853,9.268522262573242e-05
0,2855,3.0934810638427734e-05
0,2865,0.00026535987854
0,2886,0.0007824897766113
0,2901,0.0003631114959716
0,2911,0.0009255409240722
0,2923,0.0011606216430664
0,2927,0.0001806020736694
0,2928,0.0001065135002136
0,2929,0.0003013610839843
0,2942,2.8967857360839844e-05
0,2945,0.0001524686813354
0,2960,8.320808410644531e-05
0,2967,0.000558853149414
0,2970,0.0005989074707031
0,2978,6.866455078125e-05
0,2981,0.0005178451538085
0,2988,0.0001324415206909
0,3016,0.0011110305786132
0,3034,0.0004079341888427
0,3036,0.0003085136413574
0,3048,0.001169204711914
0,3062,0.0007166862487792
0,3084,0.0003750324249267
0,3097,0.000231385231018
0,3111,0.0003459453582763
0,3124,0.0017900466918945
0,3131,3.0338764190673828e-05
0,3132,0.0006866455078125
0,3135,0.0002732276916503
0,3138,0.0012674331665039
0,3151,9.739398956298828e-05
0,3158,0.0006866455078125
0,3166,0.0006690025329589
0,3171,0.0006241798400878
0,3183,0.0003073215484619
0,3212,0.0004940032958984
0,3223,0.0019483566284179
0,3243,0.000373363494873
0,3245,0.0001388788223266
0,3259,0.0004236698150634
0,3261,0.00079345703125
0,3268,0.000338077545166
0,3273,0.0069122314453125
0,3274,0.000772476196289
0,3277,0.0001072287559509
0,3290,0.0009565353393554
0,3291,0.0001393556594848
0,3295,0.000394582748413
0,3301,0.0005397796630859
0,3305,0.0001183152198791
0,3306,0.0003323554992675
0,3308,0.0024776458740234
0,3309,0.0001287460327148
0,3312,5.549192428588867e-05
0,3315,8.857250213623047e-05
0,3316,0.0004358291625976
0,3322,0.0001161098480224
0,3365,0.0003154277801513
0,3377,0.0003693103790283
0,3381,0.0004711151123046
0,3393,0.0021781921386718
0,3399,0.0020103454589843
0,3409,0.0003252029418945
0,3424,0.000233769416809
0,3429,0.0003871917724609
0,3459,0.0003187656402587
0,3472,0.0007133483886718
0,3474,0.0004992485046386
0,3483,0.0008206367492675
0,3489,0.0004277229309082
0,3491,0.0007004737854003
0,3494,0.0001187324523925
0,3517,0.0013837814331054
0,3528,0.0002162456512451
0,3530,0.0011234283447265
0,3534,0.0002532005310058
0,3535,0.0001322031021118
0,3536,0.0003204345703125
0,3542,0.000556468963623
0,3543,0.0002285242080688
0,3570,0.0002280473709106
0,3575,0.0007610321044921
0,3576,6.663799285888672e-05
0,3582,0.0001375675201416
0,3586,0.0001673698425292
0,3592,0.0002177953720092
0,3603,0.0001546144485473
0,3616,0.0003931522369384
0,3635,0.0002775192260742
0,3653,0.0001916885375976
0,3656,0.0002353191375732
0,3664,0.0001863241195678
0,3671,0.0018720626831054
0,3682,0.0003199577331542
0,3685,0.0005989074707031
0,3705,0.0003600120544433
0,3732,6.377696990966797e-05
0,3745,0.0002520084381103
0,3747,0.0001320838928222
0,3751,2.771615982055664e-05
0,3759,6.496906280517578e-05
0,3760,0.0008611679077148
0,3762,0.0002260208129882
0,3772,0.000455617904663
0,3778,0.0005407333374023
0,3783,0.0065498352050781
0,3787,0.0014467239379882
0,3789,0.0007939338684082
0,3803,0.0005578994750976
0,3814,0.0004177093505859
0,3855,9.959936141967772e-05
0,3858,0.0033702850341796
0,3879,0.0002715587615966
0,3918,0.0001196861267089
0,3954,0.0016937255859375
0,3961,0.0001120567321777
0,3968,0.0002613067626953
0,3984,0.0045814514160156
0,3986,0.0005660057067871
0,3991,0.0002572536468505
0,4019,0.0005688667297363
0,4030,0.0008468627929687
0,4037,0.0004703998565673
0,4044,0.0001692771911621
0,4048,0.0004162788391113
0,4056,0.0006327629089355
0,4060,0.0006289482116699
0,4062,0.000270128250122
0,4068,0.0001090168952941
0,4069,7.385015487670898e-05
0,4071,6.288290023803711e-05
0,4077,0.0007147789001464
0,4089,0.0003352165222167
0,4096,0.0008115768432617
0,4112,0.0003092288970947
0,4127,0.0002148151397705
0,4143,9.60230827331543e-05
0,4155,0.0004787445068359
0,4163,0.0001912117004394
0,4177,0.0007953643798828
0,4178,0.0011606216430664
0,4188,0.0005135536193847
0,4195,0.0002491474151611
0,4197,0.0003621578216552
0,4211,0.0003304481506347
0,4218,0.0003206729888916
0,4228,0.0007643699645996
0,4229,0.0002152919769287
0,4233,0.0008416175842285
0,4248,0.0002360343933105
0,4260,0.00030517578125
0,4292,0.0005226135253906
0,4307,8.71419906616211e-05
0,4315,0.0001338720321655
0,4322,3.540515899658203e-05
0,4342,1.424551010131836e-05
0,4344,0.0033645629882812
0,4368,0.0006418228149414
0,4393,0.000894546508789
0,4394,0.0003504753112792
0,4397,5.066394805908203e-06
0,4411,0.0002474784851074
0,4420,0.0001661777496337
0,4443,0.0003318786621093
0,4452,0.0006189346313476
0,4454,0.0013236999511718
0,4457,0.0001571178436279
0,4475,0.0001159906387329
0,4482,0.0003495216369628
0,4491,0.0002892017364501
0,4504,0.0002213716506958
0,4517,0.0002330541610717
0,4522,0.0002069473266601
0,4530,8.755922317504883e-05
0,4532,0.0002558231353759
0,4533,0.0007386207580566
0,4540,0.0002758502960205
0,4562,0.0005087852478027
0,4564,0.0002520084381103
0,4568,0.0064430236816406
0,4582,0.002511978149414
0,4595,0.0003933906555175
0,4597,0.0003142356872558
0,4607,6.210803985595703e-05
0,4618,4.416704177856445e-05
0,4622,0.0003426074981689
0,4629,0.0017337799072265
0,4634,0.0002247095108032
0,4635,0.0018987655639648
0,4643,0.0004949569702148
0,4645,0.0005207061767578
0,4646,0.000370979309082
0,4665,0.0004003047943115
0,4668,0.0002684593200683
0,4669,5.543231964111328e-05
0,4683,2.694129943847656e-05
0,4692,0.0010862350463867
0,4699,0.0007205009460449
0,4701,0.0005574226379394
0,4704,0.0004262924194335
0,4707,0.0004146099090576
0,4717,7.426738739013672e-05
0,4722,0.0002539157867431
0,4736,0.0008997917175292
0,4747,0.0002057552337646
0,4748,0.0009574890136718
0,4750,0.0010805130004882
0,4756,0.0003483295440673
0,4757,0.0006036758422851
0,4761,0.0004079341888427
0,4779,0.0001019835472106
0,4784,0.0003111362457275
0,4786,0.0002228021621704
0,4787,0.000159740447998
0,4789,0.0004248619079589
0,4807,3.802776336669922e-05
0,4808,3.552436828613281e-05
0,4835,0.0001394748687744
0,4846,0.0002884864807128
0,4851,0.0001903772354125
0,4852,0.0008783340454101
0,4867,0.0003116130828857
0,4870,0.0004348754882812
0,4874,0.0003931522369384
0,4883,0.0008926391601562
0,4904,0.0008697509765625
0,4913,0.0002567768096923
0,4927,0.0004801750183105
0,4939,0.00026535987854
0,4940,0.0003566741943359
0,4942,0.0003707408905029
0,4943,0.0001373291015625
0,4947,0.0009388923645019
0,4953,0.0011606216430664
0,4971,0.0008354187011718
0,4974,0.0006084442138671
0,4978,0.0001528263092041
0,4981,0.0008187294006347
0,4988,0.0004854202270507
0,5002,9.66787338256836e-05
0,5009,0.0003919601440429
0,5012,0.0001838207244873
0,5032,0.000142216682434
0,5044,0.0004897117614746
0,5048,0.0001711845397949
0,5051,0.0001286268234252
0,5065,0.0002450942993164
0,5076,0.0001939535140991
0,5092,0.000176191329956
0,5097,5.096197128295898e-05
0,5107,0.000624656677246
0,5123,0.000145673751831
0,5130,0.0005908012390136
0,5142,7.176399230957031e-05
0,5145,0.000396728515625
0,5160,0.0012102127075195
0,5162,0.0001666545867919
0,5169,0.0005602836608886
0,5172,0.0001415014266967
0,5181,0.0001075863838195
0,5184,0.0006794929504394
0,5200,0.0001386404037475
0,5205,0.0001924037933349
0,5209,0.0006728172302246
0,5222,0.0006914138793945
0,5223,0.0005159378051757
0,5230,0.001007080078125
0,5234,0.0001918077468872
0,5240,0.000741958618164
0,5264,0.0004730224609375
0,5266,6.586313247680664e-05
0,5272,0.0001648664474487
0,5277,0.0005021095275878
0,5286,0.0002084970474243
0,5293,0.001352310180664
0,5299,0.0002679824829101
0,5307,0.0027656555175781
0,5318,9.387731552124023e-05
0,5320,0.0001872777938842
0,5322,0.0004036426544189
0,5344,0.0004413127899169
0,5348,0.0001857280731201
0,5349,0.0009069442749023
0,5357,0.001408576965332
0,5363,0.0001813173294067
0,5366,0.0002660751342773
0,5368,0.0007824897766113
0,5373,0.0004510879516601
0,5376,0.0004177093505859
0,5381,0.0003206729888916
0,5395,0.0006361007690429
0,5403,0.0009055137634277
0,5404,0.0001059174537658
0,5407,7.677078247070312e-05
0,5409,8.785724639892578e-05
0,5411,0.0002226829528808
0,5423,0.0001502037048339
0,5425,0.000394582748413
0,5447,0.0001475811004638
0,5448,0.0004475116729736
0,5454,0.0004322528839111
0,5455,0.0009088516235351
0,5463,0.0003817081451416
0,5479,6.198883056640625e-05
0,5480,0.0005874633789062
0,5492,0.0009503364562988
0,5503,0.0003359317779541
0,5505,0.0003807544708251
0,5543,0.000180959701538
0,5558,0.0002706050872802
0,5580,0.0002014636993408
0,5590,0.0004739761352539
0,5600,0.0017719268798828
0,5604,0.0001267194747924
0,5630,0.0005674362182617
0,5631,0.0003950595855712
0,5636,0.0002373456954956
0,5638,0.0002272129058837
0,5666,5.53131103515625e-05
0,5673,0.0001454353332519
0,5678,0.000385046005249
0,5679,0.0009493827819824
0,5684,9.953975677490234e-05
0,5685,0.0005230903625488
0,5704,0.0001369714736938
0,5710,0.0006375312805175
0,5715,5.799531936645508e-05
0,5723,0.0003209114074707
0,5725,0.0002675056457519
0,5728,0.0007705688476562
0,5747,0.0002899169921875
0,5755,0.000502586364746
0,5758,0.0005865097045898
0,5765,0.0002031326293945
0,5769,0.0001092553138732
0,5794,9.697675704956056e-05
0,5795,0.000615119934082
0,5801,0.0003883838653564
0,5816,0.0005784034729003
0,5820,0.0003161430358886
0,5824,0.0005750656127929
0,5826,0.0020217895507812
0,5828,0.000584602355957
0,5832,0.0006866455078125
0,5834,0.0006747245788574
0,5836,0.0001091957092285
0,5843,0.0001908540725708
0,5850,0.0005359649658203
0,5858,0.0007715225219726
0,5874,2.104043960571289e-05
0,5876,0.000981330871582
0,5903,0.0001463890075683
0,5913,0.0003726482391357
0,5922,0.0003316402435302
0,5923,0.0001944303512573
0,5924,6.633996963500977e-05
0,5951,0.0001100897789001
0,5967,0.0003275871276855
0,5984,0.0001154541969299
0,5997,4.374980926513672e-05
0,6010,5.400180816650391e-05
0,6031,0.0004782676696777
0,6032,0.0010700225830078
0,6061,0.0005054473876953
0,6065,0.000221848487854
0,6072,0.0004987716674804
0,6086,0.0001605749130249
0,6091,0.0001384019851684
0,6092,0.0005769729614257
0,6096,0.0003116130828857
0,6098,0.0008292198181152
0,6103,0.0002036094665527
0,6108,5.239248275756836e-05
0,6116,1.2159347534179688e-05
0,6123,0.0002830028533935
0,6125,0.0020027160644531
0,6126,0.0002094507217407
0,6137,0.0001023411750793
0,6149,9.691715240478516e-05
0,6153,0.0001287460327148
0,6154,0.0006051063537597
0,6157,0.0001876354217529
0,6160,0.0004267692565917
0,6163,0.000762939453125
0,6164,0.0012073516845703
0,6169,0.0008754730224609
0,6186,0.0002880096435546
0,6190,0.0002570152282714
0,6202,6.92605972290039e-05
0,6204,1.984834671020508e-05
0,6206,0.0014057159423828
0,6214,0.0007538795471191
0,6229,0.0001038908958435
0,6235,0.0017566680908203
0,6256,0.0003015995025634
0,6283,0.0002429485321044
0,6289,0.0003228187561035
0,6299,0.0001628398895263
0,6305,0.0006690025329589
0,6307,0.0019779205322265
0,6312,0.0008044242858886
0,6314,0.0002295970916748
0,6321,0.0002782344818115
0,6324,0.0002282857894897
0,6328,0.0002353191375732
0,6329,0.0013656616210937
0,6337,0.04248046875
0,6343,0.0003750324249267
0,6365,0.0004358291625976
0,6369,9.518861770629884e-05
0,6379,0.000650405883789
0,6383,0.0001473426818847
0,6393,2.396106719970703e-05
0,6398,0.0003697872161865
0,6406,1.829862594604492e-05
0,6418,0.0005240440368652
0,6430,0.0008502006530761
0,6431,2.777576446533203e-05
0,6436,0.0003507137298583
0,6441,0.0006160736083984
0,6451,0.0010957717895507
0,6481,0.0004599094390869
0,6482,0.0005278587341308
0,6486,8.821487426757812e-05
0,6494,0.0009551048278808
0,6497,0.000650405883789
0,6506,0.0002280473709106
0,6513,0.0002572536468505
0,6527,0.0002820491790771
0,6539,0.0007734298706054
0,6540,0.0003273487091064
0,6556,0.0003316402435302
0,6571,0.0003485679626464
0,6579,0.0003564357757568
0,6581,0.0007538795471191
0,6598,0.0003063678741455
0,6624,0.0015296936035156
0,6634,0.0003654956817626
0,6638,0.0005168914794921
0,6641,0.0006709098815917
0,6642,0.0001481771469116
0,6647,0.0002229213714599
0,6662,0.0005526542663574
0,6664,0.000328779220581
0,6671,0.0007362365722656
0,6672,0.001251220703125
0,6683,0.0002387762069702
0,6721,0.0011157989501953
0,6742,0.0024089813232421
0,6766,0.0009388923645019
0,6771,0.0002644062042236
0,6774,0.0004465579986572
0,6788,8.553266525268555e-05
0,6794,0.0004267692565917
0,6800,6.4849853515625e-05
0,6801,0.0003671646118164
0,6813,0.0005688667297363
0,6828,0.0029582977294921
0,6849,0.0008659362792968
0,6862,0.001143455505371
0,6864,0.0003800392150878
0,6877,0.0001858472824096
0,6886,0.0005316734313964
0,6894,8.565187454223633e-05
0,6896,0.0006194114685058
0,6904,0.0002591609954833
0,6909,0.0001500844955444
0,6924,0.000133991241455
0,6925,1.6450881958007812e-05
0,6927,0.0003576278686523
0,6928,0.0029106140136718
0,6939,0.0021572113037109
0,6963,0.0001107454299926
0,6966,0.0003514289855957
0,6967,0.001596450805664
0,6968,6.872415542602539e-05
0,6977,1.8358230590820312e-05
0,6979,4.32133674621582e-05
0,6981,0.0004761219024658
0,6982,0.0008788108825683
0,6992,0.0001791715621948
0,7009,0.0011768341064453
0,7011,0.0029945373535156
0,7013,0.0006380081176757
0,7022,0.000131607055664
0,7042,0.000624656677246
0,7048,0.0021343231201171
0,7052,0.0012578964233398
0,7068,0.0022640228271484
0,7076,0.000182032585144
0,7081,0.0010995864868164
0,7092,4.678964614868164e-05
0,7093,0.0008845329284667
0,7100,0.0003347396850585
0,7108,0.0002093315124511
0,7124,0.000149130821228
0,7125,0.0003690719604492
0,7139,0.0007185935974121
0,7142,0.0002453327178955
0,7155,0.000399112701416
0,7169,0.0003385543823242
0,7185,0.0002338886260986
0,7193,0.0002570152282714
0,7195,0.0004670619964599
0,7199,0.0001192092895507
0,7200,1.2040138244628906e-05
0,7201,0.0002648830413818
0,7210,0.002756118774414
0,7215,0.0006227493286132
0,7231,0.0001496076583862
0,7233,0.0007815361022949
0,7240,0.0004234313964843
0,7246,6.604194641113281e-05
0,7247,0.0002877712249755
0,7260,8.51750373840332e-05
0,7261,5.519390106201172e-05
0,7264,0.0002144575119018
0,7268,0.0001397132873535
0,7270,6.622076034545898e-05
0,7271,0.0004458427429199
0,7275,0.000439167022705
0,7276,0.0005979537963867
0,7289,0.0001499652862548
0,7298,0.0003836154937744
0,7313,0.0001581907272338
0,7318,5.27501106262207e-05
0,7330,0.0004768371582031
0,7333,0.0004525184631347
0,7340,7.665157318115234e-05
0,7350,0.0004589557647705
0,7353,0.0002720355987548
0,7377,0.0003168582916259
0,7388,0.000169038772583
0,7395,0.0005698204040527
0,7398,0.0004448890686035
0,7408,0.0007891654968261
0,7411,0.001683235168457
0,7412,0.0006937980651855
0,7435,0.0002562999725341
0,7440,0.0009627342224121
0,7443,0.0004057884216308
0,7449,0.0005125999450683
0,7454,0.0043563842773437
0,7456,0.0001782178878784
0,7457,0.0001236200332641
0,7458,0.0007209777832031
0,7470,0.0002861022949218
0,7473,0.0003168582916259
0,7479,0.000244140625
0,7498,0.0004823207855224
0,7503,0.0009994506835937
0,7504,0.0008115768432617
0,7508,0.0004012584686279
0,7538,0.000828742980957
0,7543,0.0003230571746826
0,7557,0.0004935264587402
0,7558,0.0002436637878417
0,7560,0.000429630279541
0,7561,0.0008201599121093
0,7572,6.854534149169922e-05
0,7575,0.0005645751953125
0,7589,0.0008521080017089
0,7613,7.957220077514648e-05
0,7614,0.0003204345703125
0,7615,0.0002208948135375
0,7616,0.0004196166992187
0,7619,0.0020790100097656
0,7622,0.0004298686981201
0,7623,0.000262975692749
0,7629,0.000246524810791
0,7638,0.0002156496047973
0,7643,0.0001876354217529
0,7648,0.0018501281738281
0,7659,0.0003364086151123
0,7662,0.0002510547637939
0,7663,0.0004482269287109
0,7666,0.0006523132324218
0,7668,0.0008611679077148
0,7677,8.207559585571289e-05
0,7679,0.0001637935638427
0,7690,0.0002813339233398
0,7696,0.0006670951843261
0,7697,0.0002291202545166
0,7708,0.0008807182312011
0,7713,0.0008597373962402
0,7718,0.0002562999725341
0,7719,0.0002796649932861
0,7740,0.0001835823059082
0,7741,0.0001128911972045
0,7757,0.001312255859375
0,7771,0.0020256042480468
0,7781,2.825260162353516e-05
0,7786,0.0003933906555175
0,7798,8.738040924072266e-05
0,7806,0.0003621578216552
0,7814,0.0001054406166076
0,7815,0.0002954006195068
0,7833,0.0003859996795654
0,7865,0.0012359619140625
0,7867,0.0006322860717773
0,7875,5.1081180572509766e-05
0,7882,0.0004866123199462
0,7894,0.0005335807800292
0,7899,0.0001978874206542
0,7904,0.0008096694946289
0,7920,0.0009050369262695
0,7927,0.0001016855239868
0,7935,0.0015945434570312
0,7937,0.00026535987854
0,7958,3.057718276977539e-05
0,7962,0.0005006790161132
0,7981,0.0001752376556396
0,7997,0.0001956224441528
0,8008,5.507469177246094e-05
0,8016,0.0003914833068847
0,8021,3.9517879486083984e-05
0,8025,0.000866413116455
0,8034,0.0007109642028808
0,8037,0.0001062750816345
0,8040,0.0006356239318847
0,8041,0.0007305145263671
0,8048,0.0002448558807373
0,8050,0.0001598596572875
0,8057,0.0004334449768066
0,8059,0.0002299547195434
0,8060,0.0004599094390869
0,8075,0.001317024230957
0,8076,6.699562072753906e-05
0,8080,9.888410568237303e-05
0,8100,0.0004651546478271
0,8105,0.0002834796905517
0,8141,0.0002768039703369
0,8165,0.0005593299865722
0,8177,0.0002825260162353
0,8200,0.0003190040588378
0,8206,0.0004796981811523
0,8208,0.0011463165283203
0,8210,0.0009012222290039
0,8215,0.0007004737854003
0,8220,8.767843246459961e-05
0,8224,0.0005569458007812
0,8227,0.0008587837219238
0,8228,0.0003116130828857
0,8230,8.83340835571289e-05
0,8233,0.0009074211120605
0,8235,0.0002777576446533
0,8236,8.45193862915039e-05
0,8239,0.0001455545425415
0,8248,0.0002577304840087
0,8250,0.000312328338623
0,8258,0.0013208389282226
0,8259,5.859136581420898e-05
0,8260,0.0003702640533447
0,8272,0.0002055168151855
0,8287,0.0004618167877197
0,8292,0.0002946853637695
0,8302,0.0005583763122558
0,8312,0.0003857612609863
0,8323,0.0005855560302734
0,8325,0.0004677772521972
0,8329,0.0004580020904541
0,8332,4.8220157623291016e-05
0,8334,0.0002586841583251
0,8351,0.0008611679077148
0,8364,7.808208465576172e-05
0,8389,0.0003359317779541
0,8392,0.0011196136474609
0,8412,0.000650405883789
0,8415,6.985664367675781e-05
0,8434,0.0002706050872802
0,8437,0.0004756450653076
