layer_idx,neuron_idx,assigned_value
30,10229,0.0007810592651367
30,13612,0.035491943359375
21,2165,0.0033321380615234
11,4860,0.0031566619873046
7,7370,0.0109481811523437
13,10568,0.0037364959716796
12,4681,0.0016756057739257
3,13263,-0.0002058744430541
2,7376,0.0003409385681152
23,1837,0.0002210140228271
29,5035,0.0085906982421875
20,4168,0.0063362121582031
18,1843,0.0002484321594238
24,5041,0.046478271484375
15,791,0.0030517578125
10,10246,0.0109939575195312
15,4174,0.0007562637329101
30,2203,0.04278564453125
0,5744,0.0003576278686523
26,4713,0.01336669921875
25,13910,0.0011425018310546
25,1078,0.0052108764648437
21,10354,0.0100860595703125
29,6458,0.0280609130859375
28,13403,0.0103683471679687
14,5776,0.0005903244018554
10,11669,0.0050735473632812
14,12542,0.0044364929199218
25,9267,0.009857177734375
8,10037,0.0051116943359375
16,8400,0.01318359375
2,13605,0.0007882118225097
24,4504,0.0027904510498046
19,1127,0.0031089782714843
15,7020,0.006317138671875
10,260,0.0006332397460937
9,3391,0.0025787353515625
22,13452,0.0126724243164062
0,2524,0.001169204711914
25,10690,0.007354736328125
17,2878,0.01788330078125
11,3063,0.0083999633789062
7,8956,0.0012273788452148
3,11466,0.0006942749023437
28,6800,0.0193634033203125
24,12693,0.0042915344238281
19,5933,0.0039176940917968
19,9316,0.0112762451171875
20,5754,0.0027809143066406
10,8449,0.0055656433105468
25,12113,0.00897216796875
22,8809,0.0123291015625
12,13756,0.0018072128295898
17,7684,0.00518798828125
17,11067,0.0060157775878906
28,8223,0.0069351196289062
23,1463,0.0679931640625
3,3440,0.0011444091796875
24,1284,0.0235748291015625
18,1469,0.016082763671875
20,7177,0.0035133361816406
30,11278,0.0162200927734375
1,9005,-3.266334533691406e-05
26,4339,0.0121231079101562
1,12388,0.0002887248992919
3,14312,0.0009388923645019
3,1480,0.0035076141357421
13,2168,0.0022182464599609
2,8425,-1.96695327758789e-06
29,12850,0.0254364013671875
14,5402,0.008758544921875
10,11295,0.0082015991210937
1,7045,0.0005340576171875
0,6793,0.0003440380096435
22,8272,0.0039825439453125
1,979,-9.608268737792967e-05
30,6635,0.14013671875
21,4637,0.0118331909179687
11,10715,0.014373779296875
16,4643,0.0029525756835937
29,1441,0.0006513595581054
5,5958,0.0002620220184326
14,13591,0.0005578994750976
30,1292,0.0087203979492187
14,759,0.0034084320068359
26,7185,0.012115478515625
1,2402,0.0005016326904296
21,12826,0.0154495239257812
16,6066,0.0004000663757324
17,2504,0.0143203735351562
7,5199,0.0013952255249023
3,7709,2.3245811462402344e-06
8,1637,0.0006141662597656
2,1822,0.0005221366882324
13,11780,0.0260772705078125
29,6247,0.0299530029296875
15,8069,0.0016469955444335
19,8942,0.0091018676757812
5,1315,0.0007085800170898
27,5046,0.0073814392089843
30,9481,0.0028896331787109
0,190,0.0002670288085937
6,13968,0.0034847259521484
1,7208,0.0010910034179687
26,2542,0.045196533203125
25,11739,0.0059928894042968
11,7495,0.0091476440429687
7,10005,-0.0003387928009033
29,4287,0.0095138549804687
19,6982,0.0007433891296386
18,13927,0.0078277587890625
20,6803,0.01190185546875
10,9498,0.008819580078125
30,10904,0.0262451171875
9,5863,0.0074729919433593
26,582,0.010833740234375
17,5350,0.0016660690307617
22,9858,0.0153121948242187
7,8045,0.0082015991210937
2,4668,0.0008482933044433
12,5356,0.0001382827758789
2,8051,0.0005092620849609
8,11249,0.0003352165222167
28,12655,0.0099945068359375
23,5895,0.0287628173828125
24,5716,0.00927734375
9,3903,0.0026168823242187
30,12327,0.0177459716796875
9,10669,0.0021209716796875
30,2878,0.0085372924804687
25,1753,0.0202484130859375
27,5209,0.0123138427734375
11,6958,0.0014915466308593
12,3396,0.0050392150878906
20,6266,-0.000455617904663
14,9834,0.0096511840820312
9,8709,0.0022201538085937
30,918,0.0153656005859375
5,8967,-0.0001252889633178
10,2895,0.0056495666503906
31,13571,0.0001462697982788
5,12350,0.0031757354736328
0,11225,0.000142216682434
26,10194,0.0001299381256103
14,1808,0.0068588256835937
6,10211,0.0002204179763793
4,10138,0.0023460388183593
16,3732,-0.000241994857788
16,7115,0.0035667419433593
12,176,0.007537841796875
2,2871,0.0019989013671875
13,12829,-4.1604042053222656e-05
29,530,0.04083251953125
28,7475,0.0053825378417968
19,6608,-0.0001610517501831
15,9118,-0.0014047622680664
20,3046,0.0098419189453125
4,8178,0.0017719268798828
30,7147,0.006683349609375
31,3585,0.0102767944335937
1,4874,3.987550735473633e-05
4,11561,0.0016260147094726
30,10530,0.017974853515625
11,1778,9.256601333618164e-05
7,7671,0.0040473937988281
17,8359,0.0067062377929687
18,11593,0.0120162963867187
28,12281,0.0075531005859375
29,8719,0.0009160041809082
5,404,0.0028247833251953
18,5527,0.006622314453125
20,11235,0.0034770965576171
25,4762,0.0068283081054687
17,13165,0.0023517608642578
12,6405,0.0026779174804687
8,8915,0.0064010620117187
13,2843,0.0019721984863281
19,3388,0.0038566589355468
10,11970,0.0049972534179687
1,7720,0.0004293918609619
6,1648,0.0045814514160156
31,9814,0.019561767578125
5,8593,0.0023612976074218
12,4445,0.0018119812011718
17,1756,0.008148193359375
2,13906,0.002908706665039
3,10344,0.004180908203125
20,10698,0.0257720947265625
15,3938,0.0122146606445312
25,4225,0.007598876953125
12,9251,0.0032310485839843
7,2491,0.0032005310058593
13,9072,0.0049018859863281
7,9257,0.0003125667572021
2,5880,9.387731552124023e-05
23,341,0.0008621215820312
15,8744,-0.0003252029418945
31,3211,0.0004444122314453
5,1990,0.0044975280761718
4,11187,0.0010595321655273
25,12414,0.0026988983154296
16,8164,0.0248260498046875
11,1404,0.012939453125
22,9110,0.0012702941894531
13,7112,0.0094528198242187
17,7985,0.0217437744140625
7,10680,0.0059776306152343
13,13878,0.0011243820190429
3,358,0.000655174255371
18,1770,7.033348083496094e-05
24,4968,0.0078353881835937
31,8017,0.08380126953125
27,10527,0.0145339965820312
25,10454,0.0129241943359375
0,5671,0.0004551410675048
21,132,0.034515380859375
16,9587,0.006500244140625
0,9054,0.0004525184631347
17,6025,0.0043258666992187
7,8720,0.0008740425109863
13,11918,0.000551700592041
17,12791,0.0052757263183593
2,8726,0.0002923011779785
2,12109,-6.973743438720703e-05
30,170,0.0054817199707031
26,6063,0.0045204162597656
22,8573,0.0118331909179687
4,7967,-0.0001289844512939
22,11956,0.0103073120117187
17,14214,0.0022754669189453
17,1382,0.0139846801757812
11,1567,0.0089187622070312
2,10149,0.0009479522705078
8,13347,0.0018529891967773
29,7808,0.0214996337890625
13,7275,0.0124588012695312
2,700,0.0005679130554199
20,6941,0.0067024230957031
14,10509,0.0036296844482421
1,12152,0.0002663135528564
27,3924,0.0030250549316406
25,3851,0.0011606216430664
21,9744,-0.0008497238159179
13,1932,0.0133743286132812
12,8877,0.002176284790039
11,2990,0.0020084381103515
24,5854,0.0055809020996093
15,4987,0.0037422180175781
18,9422,0.0030593872070312
19,9243,0.0094451904296875
5,11065,0.002267837524414
9,14190,0.002695083618164
31,2837,0.0088424682617187
4,10813,0.0023746490478515
4,14196,0.0016851425170898
27,12113,0.0060577392578125
16,7790,0.0004823207855224
11,1030,0.0055389404296875
12,10300,0.0019645690917968
7,6923,0.0042610168457031
7,10306,0.0012588500976562
13,13504,0.0124740600585937
14,523,0.0029315948486328
10,3033,0.0028400421142578
20,3721,0.0087051391601562
9,6164,0.017242431640625
31,7643,0.018707275390625
30,1756,0.0013437271118164
7,8346,0.0010128021240234
3,14239,0.0005350112915039
3,1407,0.0038776397705078
28,9573,0.197998046875
2,11735,0.0007767677307128
30,12628,0.05999755859375
4,827,0.0033378601074218
0,10103,0.0001401901245117
11,10642,-0.0004150867462158
3,2830,0.0009160041809082
3,6213,0.000798225402832
19,13512,0.0003788471221923
14,6752,0.0036506652832031
15,3190,0.0104141235351562
14,13518,0.0018072128295898
1,11778,0.0007295608520507
26,7112,0.177490234375
3,4253,0.0024890899658203
28,2970,0.0040168762207031
2,1749,0.0010499954223632
23,12425,0.0087356567382812
14,8175,0.0031814575195312
9,10433,0.0020771026611328
10,4619,0.0015630722045898
0,9566,0.0002106428146362
27,4973,0.0138626098632812
1,3752,0.0002927780151367
17,471,0.0082626342773437
16,7416,0.0023994445800781
11,656,0.0152511596679687
8,6370,0.0008468627929687
23,13848,0.015289306640625
19,6909,0.01025390625
15,9419,0.01025390625
18,13854,0.01324462890625
31,3886,0.01214599609375
1,5175,0.0001775026321411
9,5790,0.0041732788085937
26,13341,0.017364501953125
31,7269,0.0097503662109375
27,9779,0.05279541015625
22,3019,0.0078887939453125
25,9706,0.0143356323242187
16,8839,0.0177459716796875
11,2079,0.00250244140625
16,12222,0.0073165893554687
11,5462,0.0004920959472656
13,11170,0.021148681640625
3,1033,0.0011711120605468
28,9199,0.0137100219726562
14,1572,-0.000170350074768
15,10842,0.0023384094238281
14,4955,0.0009522438049316
10,7465,0.0024185180664062
22,11208,9.453296661376952e-05
11,6885,0.001753807067871
16,813,0.0064430236816406
16,4196,0.0073165893554687
7,12778,0.0026454925537109
17,13466,0.0157012939453125
2,6018,1.990795135498047e-05
28,10622,0.01580810546875
7,3329,0.0037269592285156
24,3683,0.02392578125
20,6193,0.0008792877197265
18,7251,0.0070152282714843
30,13677,0.035400390625
30,845,0.0029373168945312
10,2822,0.0013437271118164
6,5332,0.0063858032226562
27,3176,0.0079193115234375
11,8308,0.001800537109375
16,2236,-0.0002613067626953
17,11506,0.0308990478515625
16,5619,0.0186614990234375
12,8129,0.0004286766052246
3,3879,0.0015439987182617
2,10824,0.0005068778991699
3,7262,0.0006937980651855
2,14207,0.0006709098815917
29,11866,0.0172576904296875
18,8674,0.001230239868164
10,13694,0.0047721862792968
15,7622,-0.000218391418457
9,10059,0.0038776397705078
15,11005,0.0054397583007812
17,12929,0.0031070709228515
17,97,0.0102310180664062
7,2792,0.0037155151367187
17,3480,0.0039901733398437
3,8685,0.0025177001953125
18,10097,0.0062370300292968
5,11740,0.0020732879638671
31,129,0.0220489501953125
31,3512,0.0063209533691406
26,12967,0.0004422664642333
27,9405,0.0033035278320312
22,2645,0.0017642974853515
25,9332,0.0067329406738281
27,12788,0.0135421752929687
11,1705,0.020904541015625
12,10975,4.154443740844727e-05
13,7413,0.00213623046875
8,653,0.0077552795410156
3,13491,0.0003981590270996
24,11335,0.005523681640625
23,5448,0.000417947769165
19,7958,0.0112152099609375
29,8646,0.0077247619628906
9,3456,0.0053482055664062
6,12984,0.0007829666137695
4,12911,0.0001541376113891
30,11880,0.0110702514648437
27,10828,0.009246826171875
1,9607,8.183717727661133e-05
27,1379,0.0189361572265625
22,10834,0.0016994476318359
2,2261,-4.00543212890625e-05
12,6332,0.0044631958007812
3,2082,9.632110595703124e-05
29,6686,0.0106048583984375
18,12943,0.04644775390625
28,13631,0.0124130249023437
29,10069,0.0045814514160156
18,3494,0.0220489501953125
10,8514,0.0037078857421875
9,8262,0.01898193359375
26,6364,0.00958251953125
26,9747,0.003366470336914
8,6882,0.001448631286621
24,1349,0.0062751770019531
2,13833,0.0005812644958496
18,1534,0.0001500844955444
19,4738,0.0138015747070312
6,9764,0.0026836395263671
27,4225,0.000584602355957
0,12201,0.0061073303222656
21,13428,-0.0002236366271972
16,6668,0.008087158203125
12,9178,0.0042762756347656
17,3106,0.03326416015625
18,13106,0.0125579833984375
19,9544,0.0084762573242187
10,5294,0.0002987384796142
1,4427,0.0006337165832519
31,6521,0.0051040649414062
22,5654,0.0108108520507812
25,12341,0.0039749145507812
12,1152,0.0074119567871093
3,9734,0.0008025169372558
13,10422,0.0041847229003906
29,8272,0.0078086853027343
14,824,0.0009493827819824
6,12610,0.0023384094238281
26,14016,0.0034561157226562
16,9514,0.004913330078125
21,3442,0.032073974609375
17,5952,0.0064735412597656
22,10460,0.0027656555175781
2,1887,0.0006203651428222
7,12030,0.0031299591064453
18,12569,0.019134521484375
19,12390,0.0142364501953125
14,9013,0.0049781799316406
15,5451,0.0136337280273437
1,7273,3.1113624572753906e-05
30,12929,0.0020999908447265
6,1201,0.0010852813720703
27,11877,0.11590576171875
21,4865,0.0015878677368164
21,8248,0.0097885131835937
13,13268,0.0065460205078125
17,14141,0.0236358642578125
19,13813,0.0064315795898437
10,12946,0.0054359436035156
5,6186,0.0001693964004516
15,6874,0.050079345703125
0,5061,7.516145706176758e-05
0,8444,0.0005998611450195
26,7413,0.0045967102050781
31,1341,0.0032939910888671
27,7234,0.021392822265625
16,2911,0.0114593505859375
13,1859,0.0028514862060546
24,9164,0.012725830078125
19,5787,0.007598876953125
20,2225,0.010833740234375
1,670,0.0003166198730468
6,10813,0.0003342628479003
0,13250,0.00071382522583
27,12040,0.002145767211914
8,12737,0.007171630859375
13,10048,0.0126876831054687
23,1317,0.0007367134094238
19,3827,0.0148773193359375
23,4700,0.0035781860351562
14,450,-0.0005192756652832
18,14155,0.0039787292480468
19,10593,0.00390625
15,271,0.0201263427734375
9,6091,0.001408576965332
31,7570,0.0118026733398437
25,10007,0.0061073303222656
16,9140,0.0026016235351562
17,5578,0.0129547119140625
11,5763,0.0029544830322265
3,10783,0.0002999305725097
3,4717,0.0026454925537109
18,12195,0.0118331909179687
28,12883,0.0098800659179687
28,51,0.0068397521972656
9,748,0.0003097057342529
4,754,0.0003674030303955
25,1981,0.0179901123046875
13,9511,0.0028343200683593
16,1114,0.0147323608398437
29,3978,0.008331298828125
7,3630,0.009521484375
18,786,0.0007777214050292
29,10744,0.0067138671875
14,6679,0.0002164840698242
10,9189,0.0078887939453125
9,5554,0.0037345886230468
5,5812,0.0035285949707031
9,8937,0.0098648071289062
27,12926,0.03521728515625
22,12932,0.0164794921875
25,6787,0.0060806274414062
7,1670,0.0006294250488281
13,4868,0.0041618347167968
12,11813,0.010345458984375
23,8969,0.0095138549804687
28,2897,0.0121231079101562
20,7917,0.0008096694946289
10,1163,0.00848388671875
6,3673,0.0042610168457031
31,11839,-0.0009803771972656
0,44,0.0005240440368652
21,14103,0.0007557868957519
11,583,0.001011848449707
28,7703,0.0030975341796875
24,10213,0.0194549560546875
19,3453,0.0004134178161621
29,4141,0.0227508544921875
14,76,0.0143966674804687
6,5096,0.0003161430358886
14,3459,0.0064582824707031
5,12041,0.0036239624023437
15,12729,0.0034198760986328
10,9352,0.0096282958984375
31,3813,0.07318115234375
5,2592,0.0002241134643554
4,11789,0.0015897750854492
27,9706,0.0068397521972656
16,12149,0.0160369873046875
7,7899,0.0074119567871093
17,8587,0.0107498168945312
3,13792,0.0017280578613281
24,11636,0.0006370544433593
19,8259,0.0054206848144531
24,2187,0.0077362060546875
9,374,0.0116500854492187
4,9829,0.0056228637695312
5,4015,0.0017862319946289
22,4369,0.0004887580871582
27,1680,0.0058059692382812
25,1607,0.00634765625
13,12520,0.0049667358398437
11,10195,0.0012464523315429
18,13244,0.0038299560546875
20,6120,0.00433349609375
20,9503,0.0132064819335937
5,2055,0.0014514923095703
4,1803,0.0027103424072265
0,4313,0.0001943111419677
5,8821,0.0041580200195312
25,3030,0.0121307373046875
12,4673,0.0051612854003906
3,423,0.0020370483398437
11,11618,-0.0001983642578125
2,7368,0.0003912448883056
3,10572,0.0019311904907226
28,5906,0.01171875
15,4166,0.0111618041992187
4,3226,0.0019702911376953
31,11465,0.0051841735839843
6,6682,0.006805419921875
9,13369,0.0117034912109375
25,11219,0.0100479125976562
3,5229,0.0029163360595703
12,12862,0.0016613006591796
3,11995,0.0003261566162109
5,8284,0.0042648315429687
15,8972,0.0004844665527343
18,13407,0.0139846801757812
9,11409,0.0013294219970703
31,3439,0.022918701171875
5,2218,0.0027313232421875
11,1632,0.0043792724609375
21,2320,0.0021629333496093
16,11775,0.0045280456542968
7,7525,0.0086593627929687
7,10908,0.001540184020996
29,1807,0.204345703125
29,5190,0.0999755859375
31,1479,0.0213165283203125
21,360,0.0075416564941406
22,7378,0.0071487426757812
11,3055,0.0011796951293945
21,3743,0.0026206970214843
7,8948,0.0047340393066406
12,6259,0.002389907836914
3,5392,0.0024566650390625
20,2363,0.0118408203125
19,12691,0.0001000761985778
9,1423,0.0060501098632812
10,8441,0.0035743713378906
14,9314,0.003488540649414
5,8447,0.0014877319335937
0,7322,0.0001555681228637
22,8801,0.0119552612304687
21,5166,0.0040664672851562
17,7676,0.0100479125976562
12,916,0.0064773559570312
25,6039,0.0083160400390625
21,8549,0.0053138732910156
16,1789,0.0029239654541015
12,7682,0.0080413818359375
13,4120,0.0018825531005859
23,8221,0.04034423828125
10,9864,0.003885269165039
27,13601,0.0173187255859375
21,9972,0.0012941360473632
12,5722,0.0033378601074218
7,2345,0.0034942626953125
3,8238,0.0004677772521972
28,6955,0.0237274169921875
31,12514,0.49755859375
22,2198,0.0095291137695312
25,12268,0.0090179443359375
16,8018,0.0030078887939453
11,4641,0.0056037902832031
24,7505,0.0039405822753906
19,745,0.0034065246582031
28,8378,0.007354736328125
28,11761,0.0266876220703125
6,9154,0.0054359436035156
4,9081,0.0015468597412109
4,12464,0.0031757354736328
30,11433,0.0154342651367187
26,13943,0.01690673828125
27,10381,0.00830078125
1,9160,0.0013294219970703
27,13764,0.0001713037490844
16,9441,0.0063285827636718
17,9262,0.008087158203125
8,8395,0.0048179626464843
29,9622,0.0017242431640625
19,12317,0.011444091796875
5,1307,0.005279541015625
9,7815,0.0039596557617187
0,3565,0.000380516052246
5,8073,0.0040168762207031
21,1409,0.058258056640625
18,1087,0.0107650756835937
28,1775,0.0034999847412109
20,10178,0.0022602081298828
10,41,0.003488540649414
22,6467,0.0068397521972656
21,2832,0.020538330078125
26,7340,0.0087814331054687
25,7088,0.0101318359375
11,8910,0.0023097991943359
16,2838,0.0065765380859375
8,7858,0.0101089477539062
11,12293,0.037872314453125
28,12647,0.0020408630371093
12,12114,0.0008125305175781
29,9085,0.032012939453125
24,2325,0.0038280487060546
23,9270,0.0160980224609375
14,8403,0.0007486343383789
9,10661,0.0058441162109375
27,1818,0.0046043395996093
0,9794,0.000706672668457
5,14302,0.0086593627929687
1,3980,0.0004177093505859
4,10667,0.0023155212402343
16,4261,0.0086746215820312
17,13531,0.0052108764648437
12,6771,1.5974044799804688e-05
11,4267,0.0019073486328125
7,6777,0.007904052734375
23,10693,0.0136337280273437
7,10160,0.0049514770507812
2,3400,-0.000197410583496
23,4627,0.01190185546875
24,13897,0.024322509765625
19,7137,0.0083236694335937
15,9647,0.0106964111328125
14,3760,0.0007615089416503
30,7676,0.032012939453125
26,10186,0.0058479309082031
17,8888,0.0029716491699218
3,10710,0.000500202178955
13,11398,0.0039749145507812
2,4823,0.0007171630859375
3,14093,5.543231964111328e-05
20,4998,0.0040512084960937
19,11943,0.0003862380981445
5,933,0.0055732727050781
31,5537,0.0077438354492187
27,8047,0.010009765625
0,3191,0.0007133483886718
27,11430,0.05499267578125
21,7801,0.0148544311523437
28,7467,0.0045280456542968
2,6246,0.0003409385681152
2,9629,0.0002684593200683
23,4090,0.0023117065429687
5,2356,0.0004525184631347
30,1073,-0.0014152526855468
5,9122,0.0038928985595703
22,9476,0.0003905296325683
17,8351,0.0080642700195312
7,11046,0.0195159912109375
24,1951,-0.0001993179321289
14,8029,0.0037441253662109
18,8902,0.0035781860351562
15,7850,-9.310245513916016e-05
1,9672,0.0036277770996093
25,1371,0.0033016204833984
30,5879,0.0068778991699218
26,8389,0.041748046875
22,1450,0.0138320922851562
12,6397,0.0054550170898437
13,2835,0.0027236938476562
21,14030,0.00885009765625
16,7270,0.0003182888031005
23,10319,0.009429931640625
29,13517,0.0048637390136718
15,5890,0.0026226043701171
30,7302,0.0153121948242187
21,8687,0.0073165893554687
0,1394,-1.71661376953125e-05
