layer_idx,neuron_idx,assigned_value
0,1146,-0.0011358261108398
0,1148,-0.0002727508544921
0,1149,-0.0001726150512695
0,1163,-0.0004677772521972
0,1170,-0.0005073547363281
0,1178,-0.0005526542663574
0,1189,-0.0001123547554016
0,1191,-0.0005679130554199
0,1197,-0.0005559921264648
0,1198,-0.0003085136413574
0,1207,-0.0001786947250366
0,1226,-0.0006327629089355
0,1234,-0.0002049207687377
0,1237,-4.26173210144043e-05
0,1244,-0.0002278089523315
0,1251,-0.000655174255371
0,1256,-0.0003609657287597
0,1264,-9.22083854675293e-05
0,1266,-0.0001571178436279
0,1271,-0.0007901191711425
0,1277,-0.000158667564392
0,1278,-0.0002357959747314
0,1287,-0.0002368688583374
0,1293,-0.0002598762512207
0,1311,-0.0027980804443359
0,1313,-0.0006122589111328
0,1319,-0.0017156600952148
0,1320,-0.000673770904541
0,1328,-0.0003933906555175
0,1329,-7.355213165283203e-05
0,1335,-0.000248908996582
0,1361,-0.0001168847084045
0,1375,-9.101629257202148e-05
0,1391,-0.0004494190216064
0,1411,-0.0001437664031982
0,1414,-0.0004093647003173
0,1415,-1.7940998077392578e-05
0,1441,-0.000493049621582
0,1455,-0.0002810955047607
0,1458,-0.0004043579101562
0,1471,-0.0001015663146972
0,1472,-0.0001485347747802
0,1487,-0.0001863241195678
0,1490,-0.001378059387207
0,1501,-0.0001858472824096
0,1522,-0.0005412101745605
0,1541,-0.0003142356872558
0,1563,-0.0002009868621826
0,1589,-0.0011539459228515
0,1603,-0.0013313293457031
0,1613,-0.0002285242080688
0,1615,-0.0003542900085449
0,1616,-0.0001043081283569
0,1620,-0.0004382133483886
0,1640,-0.0001311302185058
0,1641,-0.0003886222839355
0,1644,-0.0005507469177246
0,1653,-0.0001850128173828
0,1654,-0.0002541542053222
0,1662,-0.0004553794860839
0,1671,-0.0001786947250366
0,1679,-0.0002562999725341
0,1694,-7.450580596923828e-06
0,1696,-0.00115966796875
0,1698,-0.0015726089477539
0,1706,-0.000683307647705
0,1712,-0.0003888607025146
0,1714,-0.0001331567764282
0,1733,-0.0002727508544921
0,1749,-0.0016517639160156
0,1758,-0.0052261352539062
0,1765,-1.347064971923828e-05
0,1767,-0.0005755424499511
0,1773,-0.0002094507217407
0,1780,-0.0005965232849121
0,1781,-0.0012712478637695
0,1783,-0.0005712509155273
0,1793,-0.0001899003982543
0,1808,-0.00053071975708
0,1809,-0.0001093745231628
0,1810,-0.0003581047058105
0,1812,-0.0003530979156494
0,1818,-0.0014772415161132
0,1819,-0.0009350776672363
0,1839,-0.0003089904785156
0,1843,-0.000173807144165
0,1845,-0.0001496076583862
0,1846,-0.0008621215820312
0,1854,-0.00091552734375
0,1858,-0.0016651153564453
0,1875,-0.0004000663757324
0,1909,-0.0008020401000976
0,1911,-0.0002939701080322
0,1923,-3.3855438232421875e-05
0,1936,-6.80088996887207e-05
0,1938,-0.0012025833129882
0,1969,-6.461143493652344e-05
0,1975,-0.0002059936523437
0,1977,-0.0017080307006835
0,1979,-0.0008339881896972
0,1994,-0.0009422302246093
0,1998,-0.000502586364746
0,2022,-0.0002558231353759
0,2027,-0.0002443790435791
0,2035,-0.0001404285430908
0,2048,-0.0003495216369628
0,2053,-0.0001863241195678
0,2055,-0.0011587142944335
0,2057,-0.0002903938293457
0,2074,-0.000258445739746
0,2085,-0.0001925230026245
0,2090,-0.0003728866577148
0,2092,-0.0003371238708496
0,2107,-0.0007991790771484
0,2114,-0.0007271766662597
0,2120,-0.0013418197631835
0,2127,-0.0001381635665893
0,2128,-0.0006704330444335
0,2135,-0.0001528263092041
0,2144,-0.0002435445785522
0,2145,-0.000279426574707
0,2151,-0.0004467964172363
0,2164,-0.0001481771469116
0,2185,-0.0002944469451904
0,2195,-0.0002601146697998
0,2211,-0.0002075433731079
0,2218,-0.0008373260498046
0,2226,-0.0003859996795654
0,2230,-0.0001702308654785
0,2231,-0.0005626678466796
0,2237,-0.0007538795471191
0,2239,-0.0001419782638549
0,2248,-0.0002347230911254
0,2249,-0.0002710819244384
0,2257,-0.0002349615097045
0,2266,-0.0015296936035156
0,2272,-9.632110595703124e-05
0,2273,-0.0003581047058105
0,2282,-0.0023670196533203
0,2286,-0.0002491474151611
0,2315,-0.0017671585083007
0,2323,-0.00022554397583
0,2336,-0.0003097057342529
0,2342,-0.0005135536193847
0,2350,-0.0002102851867675
0,2359,-0.0002517700195312
0,2361,-0.002603530883789
0,2372,-0.0007257461547851
0,2376,-0.000500202178955
0,2390,-0.0004582405090332
0,2396,-0.0009422302246093
0,2401,-0.0003726482391357
0,2410,-0.0015087127685546
0,2415,-0.0002369880676269
0,2420,-0.0002331733703613
0,2426,-0.0005412101745605
0,2437,-0.000104010105133
0,2449,-0.0001654624938964
0,2461,-0.0002896785736083
0,2471,-0.0008716583251953
0,2488,-0.0005340576171875
0,2489,-0.0001721382141113
0,2496,-0.000443696975708
0,2500,-8.624792098999023e-05
0,2506,-4.929304122924805e-05
0,2528,-0.0019426345825195
0,2541,-0.0013179779052734
0,2547,-0.0005626678466796
0,2565,-0.0032958984375
0,2575,-0.0005264282226562
0,2576,-0.0004618167877197
0,2583,-0.0004689693450927
0,2595,-0.0002298355102539
0,2600,-0.0015449523925781
0,2618,-0.0001897811889648
0,2622,-0.0001790523529052
0,2624,-0.0005340576171875
0,2627,-0.0015182495117187
0,2635,-0.000518798828125
0,2642,-3.486871719360352e-05
0,2652,-0.0002729892730712
0,2655,-0.002176284790039
0,2657,-4.7266483306884766e-05
0,2664,-0.0004093647003173
0,2668,-0.0011482238769531
0,2669,-0.0001235008239746
0,2674,-5.65648078918457e-05
0,2685,-3.0159950256347656e-05
0,2688,-9.34600830078125e-05
0,2705,-0.0026493072509765
0,2709,-8.577108383178711e-05
0,2720,-0.0004022121429443
0,2731,-0.0001543760299682
0,2732,-0.000162124633789
0,2734,-7.236003875732422e-05
0,2739,-0.0011587142944335
0,2746,-0.0004224777221679
0,2757,-8.064508438110352e-05
0,2761,-0.0010499954223632
0,2774,-0.0001783370971679
0,2776,-0.0002253055572509
0,2781,-0.0008802413940429
0,2789,-0.0005626678466796
0,2790,-1.1026859283447266e-05
0,2793,-0.0006351470947265
0,2794,-0.0006008148193359
0,2796,-0.0007219314575195
0,2797,-0.0003166198730468
0,2812,-0.0003199577331542
0,2815,-0.0006141662597656
0,2817,-0.0001733303070068
0,2836,-0.0001503229141235
0,2838,-0.0010385513305664
0,2866,-0.0002555847167968
0,2868,-3.88026237487793e-05
0,2874,-0.0003919601440429
0,2884,-0.0002224445343017
0,2890,-0.0008821487426757
0,2891,-9.071826934814452e-05
0,2893,-0.0013980865478515
0,2899,-2.610683441162109e-05
0,2910,-5.418062210083008e-05
0,2915,-0.0004222393035888
0,2937,-0.000732421875
0,2941,-0.0002839565277099
0,2952,-0.0010499954223632
0,2956,-0.0003836154937744
0,2968,-0.0011196136474609
0,2977,-0.0005741119384765
0,2984,-0.0001323223114013
0,2991,-0.0001053214073181
0,2992,-0.0002366304397583
0,2996,-0.001286506652832
0,2998,-0.0003304481506347
0,3001,-0.001082420349121
0,3022,-0.0002409219741821
0,3027,-0.0005125999450683
0,3039,-6.61611557006836e-05
0,3040,-0.0001744031906127
0,3046,-0.0001089572906494
0,3047,-0.0010910034179687
0,3063,-0.001504898071289
0,3069,-0.0006279945373535
0,3075,-0.000229001045227
0,3086,-6.0439109802246094e-05
0,3088,-0.0002247095108032
0,3098,-0.0003488063812255
0,3101,-0.0001174211502075
0,3106,-0.0125808715820312
0,3110,-0.0002343654632568
0,3125,-0.0002249479293823
0,3129,-0.0002467632293701
0,3137,-0.0004310607910156
0,3153,-0.0011501312255859
0,3156,-9.876489639282228e-05
0,3161,-7.253885269165039e-05
0,3169,-0.000159740447998
0,3170,-4.5418739318847656e-05
0,3187,-0.0002022981643676
0,3193,-0.0006885528564453
0,3197,-0.0002808570861816
0,3198,-0.0005326271057128
0,3200,-0.000279426574707
0,3205,-0.0002226829528808
0,3207,-0.0012645721435546
0,3216,-0.0005421638488769
0,3226,-0.0006866455078125
0,3231,-0.0002989768981933
0,3234,-0.0005164146423339
0,3236,-0.0001440048217773
0,3241,-0.0001084804534912
0,3252,-0.0001548528671264
0,3262,-0.0006337165832519
0,3266,-0.0005769729614257
0,3272,-0.0001931190490722
0,3279,-0.0001274347305297
0,3281,-0.0002608299255371
0,3282,-0.0005702972412109
0,3285,-0.0013885498046875
0,3288,-0.0002460479736328
0,3289,-0.0004107952117919
0,3300,-0.0003728866577148
0,3339,-0.0002294778823852
0,3356,-0.0001528263092041
0,3372,-0.0006365776062011
0,3373,-0.0010433197021484
0,3384,-0.0005989074707031
0,3397,-0.000140905380249
0,3402,-0.0006294250488281
0,3403,-0.0012998580932617
0,3420,-0.0010566711425781
0,3438,-0.0002930164337158
0,3441,-0.0002741813659667
0,3450,-0.0004043579101562
0,3451,-0.0002603530883789
0,3466,-0.0006690025329589
0,3467,-0.005950927734375
0,3473,-0.0003271102905273
0,3485,-0.0004036426544189
0,3486,-0.0006098747253417
0,3492,-0.0009746551513671
0,3501,-0.0002989768981933
0,3510,-0.0072479248046875
0,3518,-0.0005292892456054
0,3520,-0.0009388923645019
0,3526,-0.0005702972412109
0,3558,-0.0002044439315795
0,3567,-0.000133991241455
0,3574,-0.000262975692749
0,3580,-0.0004332065582275
0,3584,-0.0002418756484985
0,3596,-0.0002570152282714
0,3598,-0.0004963874816894
0,3604,-8.565187454223633e-05
0,3606,-0.0003461837768554
0,3618,-3.069639205932617e-05
0,3620,-6.520748138427734e-05
0,3633,-0.0003364086151123
0,3634,-0.0001734495162963
0,3645,-0.0007548332214355
0,3650,-0.0002813339233398
0,3658,-4.875659942626953e-05
0,3659,-0.0019969940185546
0,3660,-0.0001178979873657
0,3676,-0.0001838207244873
0,3679,-0.0005102157592773
0,3698,-0.0005102157592773
0,3708,-0.0005431175231933
0,3714,-0.0002009868621826
0,3716,-0.001194953918457
0,3719,-0.0002822875976562
0,3727,-0.0001845359802246
0,3728,-0.0008630752563476
0,3753,-0.0010643005371093
0,3773,-0.0003714561462402
0,3774,-0.0001213550567626
0,3788,-0.0007190704345703
0,3797,-0.0001360177993774
0,3805,-0.0002918243408203
0,3826,-0.0001612901687622
0,3838,-0.0004670619964599
0,3845,-0.0008487701416015
0,3847,-0.0034027099609375
0,3875,-0.0014381408691406
0,3878,-0.0001015663146972
0,3880,-0.0011663436889648
0,3898,-0.0006556510925292
0,3902,-8.475780487060547e-05
0,3913,-9.721517562866212e-05
0,3934,-0.0004358291625976
0,3939,-0.0001111030578613
0,3944,-9.590387344360352e-05
0,3958,-0.0003466606140136
0,3967,-0.0002875328063964
0,3975,-0.0001180171966552
0,3979,-0.0006575584411621
0,3981,-8.386373519897461e-05
0,3989,-7.110834121704102e-05
0,3999,-0.0011568069458007
0,4006,-0.0002727508544921
0,4023,-0.0002918243408203
0,4038,-0.0001885890960693
0,4045,-0.0001885890960693
0,4057,-0.0027313232421875
0,4059,-0.0003752708435058
0,4061,-0.0003161430358886
0,4063,-0.0004432201385498
0,4066,-0.0005035400390625
0,4067,-0.0001153945922851
0,4088,-0.0005359649658203
0,4095,-0.000385046005249
0,4106,-0.0003266334533691
0,4133,-0.0001599788665771
0,4137,-7.396936416625977e-05
0,4140,-0.000399112701416
0,4151,-0.0013580322265625
0,4156,-0.0022430419921875
0,4175,-0.000483751296997
0,4183,-0.0003798007965087
0,4187,-7.95125961303711e-05
0,4194,-0.00053071975708
0,4198,-0.000925064086914
0,4204,-0.0001604557037353
0,4217,-0.0002371072769165
0,4231,-0.0004401206970214
0,4234,-0.000523567199707
0,4244,-6.747245788574219e-05
0,4282,-0.0001951456069946
0,4283,-0.00015389919281
0,4284,-0.0001149177551269
0,4289,-0.0002985000610351
0,4294,-0.0004749298095703
0,4310,-0.0005669593811035
0,4317,-0.0007004737854003
0,4328,-0.0007257461547851
0,4335,-0.0001944303512573
0,4336,-0.0002272129058837
0,4352,-0.0008344650268554
0,4373,-0.0003254413604736
0,4374,-0.000217318534851
0,4383,-0.0004687309265136
0,4384,-0.0001417398452758
0,4386,-0.0003333091735839
0,4390,-0.0002808570861816
0,4400,-5.137920379638672e-05
0,4402,-0.0002280473709106
0,4408,-0.0007328987121582
0,4412,-0.0001863241195678
0,4415,-0.0002039670944213
0,4416,-0.000960350036621
0,4432,-0.0001455545425415
0,4434,-0.0001018047332763
0,4438,-8.958578109741211e-05
0,4441,-0.0003268718719482
0,4442,-0.0007305145263671
0,4461,-0.0005507469177246
0,4462,-0.0004732608795166
0,4465,-0.0007205009460449
0,4479,-0.0001457929611206
0,4485,-0.0001038312911987
0,4486,-7.152557373046875e-05
0,4489,-0.001500129699707
0,4499,-0.0003457069396972
0,4500,-0.0005140304565429
0,4503,-0.0003068447113037
0,4509,-0.0007295608520507
0,4529,-0.0005784034729003
0,4543,-0.0001879930496215
0,4553,-0.000533103942871
0,4555,-0.0006718635559082
0,4590,-0.0008134841918945
0,4601,-0.0001710653305053
0,4602,-8.475780487060547e-05
0,4614,-0.000584602355957
0,4627,-0.0001864433288574
0,4630,-7.677078247070312e-05
0,4636,-0.0003318786621093
0,4640,-0.0002830028533935
0,4650,-0.0004940032958984
0,4655,-0.0001977682113647
0,4670,-0.0004510879516601
0,4677,-0.0006942749023437
0,4690,-0.0003559589385986
0,4691,-0.0002162456512451
0,4693,-9.042024612426758e-05
0,4698,-0.0001354217529296
0,4709,-6.526708602905273e-05
0,4720,-0.0008473396301269
0,4724,-0.0006451606750488
0,4731,-0.0006561279296875
0,4732,-0.0002541542053222
0,4745,-0.0007805824279785
0,4749,-0.0003013610839843
0,4758,-0.0008106231689453
0,4764,-0.0002028942108154
0,4766,-0.001617431640625
0,4775,-0.0003750324249267
0,4791,-0.0001887083053588
0,4793,-0.0002192258834838
0,4800,-8.666515350341797e-05
0,4804,-0.0005784034729003
0,4815,-0.0001330375671386
0,4821,-0.0002491474151611
0,4822,-4.780292510986328e-05
0,4825,-0.0002409219741821
0,4834,-0.0002417564392089
0,4844,-0.0007085800170898
0,4862,-0.0010576248168945
0,4863,-4.112720489501953e-05
0,4864,-0.0003166198730468
0,4872,-0.0002237558364868
0,4879,-0.0008249282836914
0,4888,-0.0016355514526367
0,4889,-0.0004305839538574
0,4892,-0.0001318454742431
0,4894,-0.0013656616210937
0,4901,-0.0001226663589477
0,4909,-1.5616416931152344e-05
0,4918,-0.0003390312194824
0,4922,-0.0007705688476562
0,4957,-0.0001298189163208
0,4963,-0.0003471374511718
0,4967,-0.0004920959472656
0,4968,-0.0006570816040039
0,4979,-0.0013837814331054
0,4990,-0.000382661819458
0,4994,-0.0004215240478515
0,4999,-0.0106964111328125
0,5020,-9.47713851928711e-05
0,5024,-0.0002856254577636
0,5047,-0.0008587837219238
0,5070,-0.0001894235610961
0,5085,-0.0003738403320312
0,5099,-0.000622272491455
0,5101,-0.0010805130004882
0,5103,-0.0005459785461425
0,5108,-0.0007824897766113
0,5114,-0.0001686811447143
0,5121,-0.000554084777832
0,5128,-0.0001827478408813
0,5132,-0.0003557205200195
0,5144,-0.000624656677246
0,5150,-0.0005383491516113
0,5152,-0.0003359317779541
0,5158,-0.0001451969146728
0,5159,-0.0010337829589843
0,5166,-0.000490665435791
0,5173,-0.0011110305786132
0,5175,-0.0012779235839843
0,5176,-2.723932266235352e-05
0,5177,-0.0005083084106445
0,5186,-0.0002558231353759
0,5190,-0.0005450248718261
0,5198,-0.0001991987228393
0,5210,-0.0002118349075317
0,5214,-0.0006556510925292
0,5215,-0.0003178119659423
0,5226,-0.0004289150238037
0,5227,-0.0003528594970703
0,5239,-0.0002498626708984
0,5241,-0.0001028776168823
0,5265,-2.1159648895263672e-05
0,5278,-0.0012073516845703
0,5287,-0.0001298189163208
0,5288,-9.953975677490234e-06
0,5321,-0.0005578994750976
0,5333,-0.0006914138793945
0,5345,-0.0005197525024414
0,5374,-9.40561294555664e-05
0,5391,-0.0005145072937011
0,5402,-0.0001086592674255
0,5405,-0.0009369850158691
0,5416,-0.0001722574234008
0,5429,-0.0006275177001953
0,5432,-0.0002562999725341
0,5435,-4.941225051879883e-05
0,5443,-0.0010395050048828
0,5452,-0.000185489654541
0,5458,-0.0003738403320312
0,5459,-0.0003576278686523
0,5460,-0.0014076232910156
0,5461,-0.0009899139404296
0,5466,-0.0003869533538818
0,5477,-0.0002413988113403
0,5482,-0.0012273788452148
0,5519,-8.046627044677734e-06
0,5527,-0.0005183219909667
0,5534,-0.00286865234375
0,5538,-9.512901306152344e-05
0,5540,-0.0007786750793457
0,5556,-0.0007457733154296
0,5561,-0.00034761428833
0,5570,-0.0020294189453125
0,5572,-0.0001682043075561
0,5586,-0.000151515007019
0,5592,-9.554624557495116e-05
0,5603,-0.0005569458007812
0,5608,-0.0004527568817138
0,5618,-0.0003294944763183
0,5619,-0.0004446506500244
0,5623,-0.0003778934478759
0,5625,-0.0005178451538085
0,5648,-0.000256061553955
0,5657,-8.70823860168457e-05
0,5680,-0.0002918243408203
0,5682,-4.172325134277344e-05
0,5686,-0.0003631114959716
0,5688,-0.0005054473876953
0,5691,-0.0018672943115234
0,5708,-0.0007367134094238
0,5711,-0.0006108283996582
0,5718,-0.0006275177001953
0,5729,-0.0003037452697753
0,5761,-7.617473602294922e-05
0,5792,-0.0007219314575195
0,5796,-0.0005803108215332
0,5806,-0.0003817081451416
0,5812,-0.0006594657897949
0,5825,-5.048513412475586e-05
0,5833,-0.0002291202545166
0,5845,-0.0001742839813232
0,5853,-0.0025177001953125
0,5863,-0.0004775524139404
0,5873,-0.0001651048660278
0,5881,-4.124641418457031e-05
0,5886,-0.0002732276916503
0,5905,-0.0001046657562255
0,5916,-0.001047134399414
0,5921,-0.0005669593811035
0,5940,-0.0005230903625488
0,5954,-0.0005660057067871
0,6000,-0.000525951385498
0,6006,-0.0004911422729492
0,6023,-0.0001113414764404
0,6033,-0.0002005100250244
0,6049,-0.000807762145996
0,6058,-0.0006089210510253
0,6075,-0.0001206994056701
0,6080,-9.715557098388672e-05
0,6081,-0.0001808404922485
0,6095,-0.0003974437713623
0,6122,-0.000319480895996
0,6128,-0.0002322196960449
0,6131,-0.0001037716865539
0,6133,-0.0007805824279785
0,6135,-0.0008025169372558
0,6161,-0.000370979309082
0,6167,-1.984834671020508e-05
0,6173,-4.851818084716797e-05
0,6181,-0.0004258155822753
0,6183,-0.0008254051208496
0,6213,-0.0012083053588867
0,6221,-0.0006599426269531
0,6223,-0.0002129077911376
0,6230,-3.7789344787597656e-05
0,6242,-0.0005316734313964
0,6243,-8.279085159301758e-05
0,6246,-0.0014896392822265
0,6248,-0.0004200935363769
0,6258,-0.0002282857894897
0,6265,-0.0007405281066894
0,6272,-0.0006184577941894
0,6274,-0.0002763271331787
0,6277,-0.0006241798400878
0,6300,-0.0003573894500732
0,6304,-0.0003497600555419
0,6309,-0.0001863241195678
0,6326,-0.000258445739746
0,6342,-0.0009493827819824
0,6344,-0.0005369186401367
0,6356,-0.0002572536468505
0,6359,-0.0001726150512695
0,6360,-0.0007953643798828
0,6361,-0.0005130767822265
0,6366,-0.0008091926574707
0,6367,-5.0067901611328125e-05
0,6390,-0.000199556350708
0,6400,-0.0004312992095947
0,6410,-7.230043411254883e-05
0,6413,-9.232759475708008e-05
0,6419,-0.0011177062988281
0,6426,-0.0003178119659423
0,6428,-0.0001897811889648
0,6434,-0.000125765800476
0,6446,-0.0009708404541015
0,6454,-0.0003955364227294
0,6458,-0.0008268356323242
0,6459,-0.0001610517501831
0,6474,-0.0004427433013916
0,6485,-0.0008521080017089
0,6491,-0.0002558231353759
0,6505,-0.0001693964004516
0,6507,-0.000182032585144
0,6528,-0.000617504119873
0,6549,-0.0007252693176269
0,6565,-0.0001848936080932
0,6567,-0.0003116130828857
0,6587,-0.0010967254638671
0,6595,-0.0002877712249755
0,6600,-0.0004377365112304
0,6604,-0.0001735687255859
0,6605,-0.0004312992095947
0,6615,-3.6835670471191406e-05
0,6626,-0.0005769729614257
0,6627,-0.0003657341003417
0,6637,-0.0014944076538085
0,6643,-2.6702880859375e-05
0,6645,-0.0002546310424804
0,6668,-0.000673770904541
0,6677,-0.0008020401000976
0,6681,-4.041194915771485e-05
0,6682,-7.224082946777344e-05
0,6692,-9.34600830078125e-05
0,6703,-0.0008540153503417
0,6707,-0.0008354187011718
0,6708,-0.0018415451049804
0,6712,-0.0002321004867553
0,6728,-0.0005359649658203
0,6732,-0.0007777214050292
0,6734,-0.0002388954162597
0,6738,-0.0001065731048583
0,6741,-0.0002388954162597
0,6752,-0.0001554489135742
0,6772,-0.0009303092956542
0,6805,-0.000483751296997
0,6814,-0.0011138916015625
0,6832,-0.0008807182312011
0,6834,-0.0001417398452758
0,6845,-0.0005474090576171
0,6854,-0.0001777410507202
0,6868,-0.0002610683441162
0,6870,-0.0009784698486328
0,6876,-6.687641143798828e-05
0,6878,-4.917383193969727e-05
0,6879,-0.0007734298706054
0,6885,-0.0001021027565002
0,6887,-0.0001071691513061
0,6889,-0.000274658203125
0,6906,-0.0002044439315795
0,6914,-0.0018749237060546
0,6920,-0.0002593994140625
0,6923,-0.0013208389282226
0,6932,-0.0004212856292724
0,6935,-0.001540184020996
0,6941,-3.415346145629883e-05
0,6952,-0.0003244876861572
0,6953,-0.0008258819580078
0,6961,-0.0002244710922241
0,6969,-0.0002515316009521
0,6983,-0.0012760162353515
0,6984,-8.094310760498047e-05
0,6989,-0.0005598068237304
0,6990,-0.0006380081176757
0,6996,-0.0016498565673828
0,6997,-8.893013000488281e-05
0,7007,-0.0003399848937988
0,7015,-0.0028305053710937
0,7020,-0.000319480895996
0,7026,-9.733438491821288e-05
0,7031,-0.0007281303405761
0,7041,-0.000380516052246
0,7046,-0.0007181167602539
0,7047,-0.0074310302734375
0,7049,-0.0003018379211425
0,7057,-0.0013771057128906
0,7060,-0.0002250671386718
0,7063,-0.0002152919769287
0,7069,-0.0008716583251953
0,7073,-0.0002192258834838
0,7078,-0.0006461143493652
0,7089,-0.0005464553833007
0,7091,-0.0008072853088378
0,7094,-0.000392198562622
0,7103,-7.665157318115234e-05
0,7105,-0.0001106858253479
0,7107,-1.901388168334961e-05
0,7110,-0.0005722045898437
0,7113,-0.0017280578613281
0,7115,-0.0015754699707031
0,7143,-0.000741958618164
0,7149,-0.000464916229248
0,7167,-6.16312026977539e-05
0,7171,-0.0005354881286621
0,7182,-0.0038070678710937
0,7188,-7.289648056030273e-05
0,7216,-0.0004432201385498
0,7219,-0.0007252693176269
0,7238,-0.0012502670288085
0,7249,-0.001016616821289
0,7250,-0.0003576278686523
0,7255,-0.0005617141723632
0,7265,-0.0003204345703125
0,7267,-0.0003011226654052
0,7272,-0.0002222061157226
0,7279,-0.0095977783203125
0,7286,-0.0002598762512207
0,7293,-0.0004768371582031
0,7304,-0.000319480895996
0,7316,-0.0003144741058349
0,7317,-0.0007715225219726
0,7328,-0.0001194477081298
0,7339,-0.000300645828247
0,7344,-0.0008087158203125
0,7345,-0.0001386404037475
0,7349,-0.001352310180664
0,7354,-0.0004920959472656
0,7360,-0.0004065036773681
0,7363,-0.0002548694610595
0,7368,-0.0003795623779296
0,7387,-0.0001899003982543
0,7399,-0.000298261642456
0,7404,-0.0004305839538574
0,7418,-0.0001764297485351
0,7429,-0.0002213716506958
0,7448,-0.0002095699310302
0,7450,-0.0003149509429931
0,7451,-0.0002954006195068
0,7452,-0.0004925727844238
0,7459,-0.0011119842529296
0,7489,-0.0001116394996643
0,7492,-0.0015926361083984
0,7496,-8.130073547363281e-05
0,7510,-0.0014276504516601
0,7513,-0.0003657341003417
0,7515,-0.0005431175231933
0,7525,-0.0002577304840087
0,7536,-0.00026535987854
0,7551,-0.0002710819244384
0,7555,-0.0005426406860351
0,7578,-0.0001773834228515
0,7596,-0.0008683204650878
0,7634,-2.7835369110107425e-05
0,7639,-0.0003652572631835
0,7652,-6.955862045288086e-05
0,7684,-0.0006294250488281
0,7694,-3.9517879486083984e-05
0,7700,-0.00018310546875
0,7704,-0.0005483627319335
0,7707,-0.0002113580703735
0,7711,-0.0002546310424804
0,7721,-0.0003278255462646
0,7728,-0.0001595020294189
